uid rid mid hand crux k1 k2 k3 k4 hold.goodness cross big.move match
0 411 67 right false 4 5 29 38 0 true false false
0 411 68 left false 4 5 29 38 0 true false true
0 411 69 left false 4 5 29 38 0 true false true
0 411 70 right false 21 33 27 36 0 false false false
0 411 71 right false 21 33 27 36 0 false false false
0 411 72 left false 17 23 19 24 0 false false false
0 411 73 right false 23 36 30 40 1 false false false
0 411 74 left false 23 36 30 40 1 false false true
0 411 75 right false 15 21 17 22 -1 false false false
0 411 76 right false 15 21 17 22 -1 false false false
0 411 77 left false 12 18 14 19 0 false false false
0 411 78 right false 1 1 21 26 0 true false false
0 411 79 left false 1 1 21 26 0 true false true
0 411 80 left false 8 11 10 12 0 false false false
0 411 81 right false 3 25 22 27 0 false false false
0 411 82 left false 11 15 13 16 0 false false false
0 411 83 left false 70 158 102 186 0 false false false
0 411 84 right false 70 158 102 186 0 false false true
0 411 85 right false 11 15 79 143 0 true false false
0 411 86 left false 4 5 5 6 0 false false false
0 411 87 left false 11 15 13 16 0 false false false
0 411 88 right false 4 5 5 6 0 false false false
0 411 89 right false 24 38 60 102 0 true false false
0 411 90 right false 24 38 60 102 0 true false false
0 411 91 left false 11 15 13 16 0 false false false
0 411 92 left false 11 15 13 16 0 false false false
0 411 93 left false 11 15 13 16 0 false false false
0 411 94 left false 11 15 13 16 0 false false false
0 411 95 left false 11 15 13 16 0 false false false
0 411 96 left false 11 15 13 16 0 false false false
0 411 97 right false 4 5 29 38 0 true false false
0 411 98 right false 4 5 29 38 0 true false false
0 411 99 right false 4 5 29 38 0 true false false
0 411 100 left false 4 5 29 38 0 true false true
0 411 101 right false 21 33 27 36 0 false false false
0 411 102 right false 21 33 27 36 0 false false false
0 411 103 left false 23 36 30 40 1 false false true
0 411 104 left false 23 36 30 40 1 false false true
0 411 105 right false 15 21 17 22 -1 false false false
0 411 106 left false 12 18 14 19 0 false false false
0 411 107 left false 12 18 14 19 0 false false false
0 411 108 left false 12 18 14 19 0 false false false
0 411 109 right false 1 1 21 26 0 true false false
0 411 110 left false 1 1 21 26 0 true false true
0 411 111 left false 8 11 10 12 0 false false false
0 411 112 left false 11 15 13 16 0 false false false
0 411 113 left false 70 158 102 186 0 false false false
0 411 114 right false 70 158 102 186 0 false false true
0 411 115 right false 11 15 79 143 0 true false false
0 411 116 left false 4 5 5 6 0 false false false
0 411 117 left false 11 15 13 16 0 false false false
0 411 118 right false 4 5 5 6 0 false false false
0 411 119 right false 24 38 60 102 0 true false false
0 411 120 right false 24 38 60 102 0 true false false
0 411 121 left false 11 15 13 16 0 false false false
0 411 122 left false 11 15 13 16 0 false false false
0 411 123 left false 11 15 13 16 0 false false false
0 411 124 left false 11 15 13 16 0 false false false
0 411 125 left false 11 15 13 16 0 false false false
0 411 126 left false 11 15 13 16 0 false false false
0 411 127 right false 4 5 29 38 0 true false false
0 411 128 right false 4 5 29 38 0 true false false
0 411 129 right false 4 5 29 38 0 true false false
0 411 130 right false 4 5 29 38 0 true false false
0 411 131 right false 4 5 29 38 0 true false false
0 411 132 right false 4 5 29 38 0 true false false
0 411 133 right false 4 5 29 38 0 true false false
0 411 134 right false 4 5 29 38 0 true false false
0 411 135 right false 4 5 29 38 0 true false false
0 411 136 right false 4 5 29 38 0 true false false
0 411 137 right false 4 5 29 38 0 true false false
0 411 138 right false 4 5 29 38 0 true false false
0 411 139 left false 4 5 29 38 0 true false true
0 411 140 left false 4 5 29 38 0 true false true
0 411 141 left false 4 5 29 38 0 true false true
0 411 142 left false 4 5 29 38 0 true false true
0 411 143 left false 4 5 29 38 0 true false true
0 412 0 left false 4 84 5 94 -1 false false false
0 412 1 left false 4 84 5 94 -1 false false false
0 412 2 right false 10 13 12 14 0 false false false
0 412 3 left false 11 59 74 127 -1 false true false
0 412 5 right false 4 110 5 128 -1 false false false
0 412 6 right false 24 38 31 42 0 false false false
0 412 7 left false 3 111 22 129 -1 false false false
0 412 8 right false 1 1 1 1 0 false false false
0 412 9 right false 26 40 33 44 0 false false false
0 412 10 left false 12 18 14 19 0 false false false
0 412 11 right false 11 102 13 118 -1 false false false
0 412 12 left false 11 102 13 118 -1 false false true
0 412 13 right false 1 1 2 2 0 false true false
0 412 14 right false 1 1 2 2 0 false true false
0 412 15 left false 3 25 22 27 0 false false false
0 412 16 right false 3 25 22 27 0 false false false
0 412 17 left false 54 112 75 130 0 false false false
0 412 18 right false 54 112 75 130 0 false false true
0 413 0 left false 4 84 5 94 -1 false false false
0 413 1 left false 4 84 5 94 -1 false false false
0 413 2 left false 4 84 5 94 -1 false false false
0 413 3 left false 11 59 74 127 -1 false true false
0 413 4 left false 4 84 5 94 -1 false false false
0 413 5 right false 4 110 5 128 -1 false false false
0 413 6 right false 24 38 31 42 0 false false false
0 413 7 left false 3 111 22 129 -1 false false false
0 413 8 right false 1 1 1 1 0 false false false
0 413 9 right false 26 40 33 44 0 false false false
0 413 10 left false 12 18 14 19 0 false false false
0 413 11 right false 11 102 13 118 -1 false false false
0 413 12 left false 11 102 13 118 -1 false false true
0 413 13 right false 1 1 2 2 0 false true false
0 413 14 right false 1 1 2 2 0 false true false
0 413 15 right false 1 1 2 2 0 false true false
0 413 16 left false 3 25 22 27 0 false false false
0 413 17 right false 3 25 22 27 0 false false false
0 413 18 left false 54 112 75 130 0 false false false
0 414 1 left false 37 105 52 121 0 false false true
0 414 2 left false 79 195 126 237 0 false false false
0 414 3 right false 23 49 38 53 0 false false true
0 414 4 right false 2 2 3 3 0 false false true
0 414 5 right false 80 196 127 238 1 false true false
0 414 6 left false 37 105 52 121 0 false false true
0 414 7 right false 79 195 126 237 0 false false false
0 414 8 left false 80 197 128 239 -1 false false false
0 414 9 right false 23 49 38 53 0 false false false
0 414 10 right false 17 23 97 175 0 false true false
0 415 1 left false 23 174 38 207 -1 false false true
0 415 2 right false 20 175 110 208 0 false false false
0 415 3 left false 81 198 129 240 0 false false true
0 415 4 right false 11 15 13 16 0 false false false
0 415 5 left false 3 25 111 209 0 true false false
0 415 6 right false 74 176 112 210 0 false true true
0 415 7 left false 9 12 11 13 0 false false false
0 416 0 left false 37 105 52 121 0 false false true
0 416 1 left false 37 105 52 121 0 false false true
0 416 2 left false 79 195 126 237 0 false false false
0 416 3 right false 2 2 3 3 0 false false true
0 416 4 right false 80 196 127 238 1 false true false
0 416 5 left false 37 105 52 121 0 false false true
0 416 6 right false 79 195 126 237 0 false false false
0 416 7 left false 80 197 128 239 -1 false false false
0 416 8 right false 23 49 38 53 0 false false false
0 416 9 right false 17 23 97 175 0 false true false
0 417 0 left false 37 105 52 121 0 false false true
0 417 1 left false 37 105 52 121 0 false false true
0 417 2 left false 79 195 126 237 0 false false false
0 417 3 right false 2 2 3 3 0 false false true
0 417 4 right false 80 196 127 238 1 false true false
0 417 5 left false 37 105 52 121 0 false false true
0 417 6 right false 79 195 126 237 0 false false false
0 417 7 left false 80 197 128 239 -1 false false false
0 417 8 right false 23 49 38 53 0 false false false
0 417 9 right false 17 23 97 175 0 false true false
0 418 0 left false 37 105 52 121 0 false false true
0 418 1 left false 37 105 52 121 0 false false true
0 418 2 left false 79 195 126 237 0 false false false
0 418 3 right false 2 2 3 3 0 false false true
0 418 4 right false 80 196 127 238 1 false true false
0 418 5 left false 37 105 52 121 0 false false true
0 418 6 right false 79 195 126 237 0 false false false
0 418 7 left false 80 197 128 239 -1 false false false
0 418 8 right false 23 49 38 53 0 false false false
0 418 9 right false 17 23 97 175 0 false true false
0 419 0 left false 37 105 52 121 0 false false true
0 419 1 left false 37 105 52 121 0 false false true
0 419 2 left false 79 195 126 237 0 false false false
0 419 3 right false 2 2 3 3 0 false false true
0 419 4 right false 80 196 127 238 1 false true false
0 419 5 left false 37 105 52 121 0 false false true
0 419 6 right false 79 195 126 237 0 false false false
0 419 7 left false 80 197 128 239 -1 false false false
0 419 8 right false 23 49 38 53 0 false false false
0 419 9 right false 17 23 97 175 0 false true false
0 420 0 left false 37 105 52 121 0 false false true
0 466 5 right false 3 25 22 27 0 false false false
0 420 1 left false 37 105 52 121 0 false false true
0 420 2 left false 79 195 126 237 0 false false false
0 420 3 right false 2 2 3 3 0 false false true
0 420 4 right false 80 196 127 238 1 false true false
0 420 5 left false 37 105 52 121 0 false false true
0 420 6 right false 79 195 126 237 0 false false false
0 420 7 left false 80 197 128 239 -1 false false false
0 420 8 right false 23 49 38 53 0 false false false
0 420 9 right false 17 23 97 175 0 false true false
0 421 0 left false 37 105 52 121 0 false false true
0 421 1 left false 37 105 52 121 0 false false true
0 421 2 left false 79 195 126 237 0 false false false
0 421 3 right false 2 2 3 3 0 false false true
0 421 4 right false 80 196 127 238 1 false true false
0 421 5 left false 37 105 52 121 0 false false true
0 421 6 right false 79 195 126 237 0 false false false
0 421 7 left false 80 197 128 239 -1 false false false
0 421 8 right false 23 49 38 53 0 false false false
0 421 9 right false 17 23 97 175 0 false true false
0 422 0 left false 37 105 52 121 0 false false true
0 422 1 left false 37 105 52 121 0 false false true
0 422 2 left false 79 195 126 237 0 false false false
0 422 3 right false 2 2 3 3 0 false false true
0 422 4 right false 80 196 127 238 1 false true false
0 422 5 left false 37 105 52 121 0 false false true
0 422 6 right false 79 195 126 237 0 false false false
0 422 7 left false 80 197 128 239 -1 false false false
0 422 8 right false 23 49 38 53 0 false false false
0 422 9 right false 17 23 97 175 0 false true false
0 423 0 right false 3 25 22 27 0 false false false
0 423 1 left false 3 149 22 177 -1 false false false
0 423 2 right false 3 25 22 27 0 false false false
0 423 3 right false 15 21 17 22 -1 false false false
0 423 4 left false 12 18 14 19 0 false false false
0 423 5 right false 1 1 21 26 0 true false false
0 423 6 left false 1 1 21 26 0 true false true
0 423 7 left false 8 11 10 12 0 false false false
0 423 8 right false 3 25 22 27 0 false false false
0 423 9 left false 24 38 31 42 0 false false false
0 423 10 left false 37 105 52 121 0 false false true
0 423 11 left false 79 195 126 237 0 false false false
0 423 12 right false 23 49 38 53 0 false false true
0 423 13 right false 80 196 127 238 1 false true false
0 423 14 left false 37 105 52 121 0 false false true
0 423 15 right false 79 195 126 237 0 false false false
0 423 16 left false 80 197 128 239 -1 false false false
0 423 17 right false 23 49 38 53 0 false false false
0 423 18 right false 19 26 23 28 0 false false false
0 423 19 left false 12 18 14 19 0 false false false
0 423 20 right false 18 24 24 29 -1 true false false
0 423 21 right false 11 30 13 33 -1 false false false
0 423 22 left false 17 23 19 24 0 false false false
0 423 23 right false 11 15 79 143 0 true false false
0 423 24 left false 4 41 5 45 -1 false false false
0 423 25 right false 26 148 98 176 -1 true false false
0 423 26 right false 26 148 98 176 -1 true false false
0 423 27 left false 26 148 98 176 -1 true false true
0 423 28 right false 3 25 22 27 0 false false false
0 423 29 right false 5 6 6 7 0 false false false
0 423 30 left false 8 11 10 12 0 false false false
0 423 31 left false 12 18 14 19 0 false false false
0 423 32 right false 1 1 21 26 0 true false false
0 423 33 right false 3 111 22 129 -1 false false true
0 423 34 right false 4 41 5 45 -1 false false false
0 423 35 left false 24 38 31 42 0 false false false
0 423 36 left false 37 105 52 121 0 false false true
0 423 37 left false 79 195 126 237 0 false false false
0 423 38 right false 23 49 38 53 0 false false true
0 423 39 right false 2 2 3 3 0 false false true
0 423 40 right false 2 2 3 3 0 false false true
0 423 41 right false 80 196 127 238 1 false true false
0 423 42 right false 80 196 127 238 1 false true false
0 423 43 left false 37 105 52 121 0 false false true
0 423 44 right false 79 195 126 237 0 false false false
0 423 45 left false 80 197 128 239 -1 false false false
0 424 0 left false 9 12 11 13 0 false false false
0 424 1 left false 9 12 11 13 0 false false false
0 424 2 left false 11 56 105 190 1 true false false
0 424 3 left false 23 66 30 72 1 false false false
0 424 4 right false 2 2 3 3 0 false false true
0 424 5 left false 11 161 35 191 1 false false false
0 424 6 right false 11 162 35 192 1 false false false
0 424 7 left false 15 21 17 22 -1 false false false
0 424 8 right false 4 43 26 47 1 false false false
0 424 9 left false 58 163 106 193 1 true false false
0 424 10 right false 58 163 106 193 1 true false true
0 424 11 right false 3 164 22 194 -1 false false false
0 424 12 left false 26 165 33 195 -1 false false false
0 424 13 right false 26 165 33 195 -1 false false true
0 424 14 right false 26 165 33 195 -1 false false true
0 424 15 left false 10 166 12 196 0 false false false
0 424 16 right false 10 166 107 197 0 true false false
0 424 17 left false 0 0 0 0 0 false false false
0 424 18 right false 4 43 26 47 1 false false false
0 424 19 left false 24 67 83 198 1 true false false
0 424 20 right false 24 67 83 198 1 true false true
0 424 21 left false 23 174 38 207 -1 false false true
0 424 22 right false 20 175 110 208 0 false false false
0 424 23 left false 81 198 129 240 0 false false true
0 424 24 right false 11 15 13 16 0 false false false
0 424 25 left false 3 25 111 209 0 true false false
0 424 26 left false 3 25 111 209 0 true false false
0 424 27 right false 74 176 112 210 0 false true true
0 425 0 left false 9 12 11 13 0 false false false
0 467 0 left false 1 108 1 124 -1 false false false
0 425 1 left false 9 12 11 13 0 false false false
0 425 2 left false 11 56 105 190 1 true false false
0 425 3 left false 23 66 30 72 1 false false false
0 425 4 right false 2 2 3 3 0 false false true
0 425 5 left false 11 161 35 191 1 false false false
0 425 6 right false 11 162 35 192 1 false false false
0 425 7 left false 15 21 17 22 -1 false false false
0 425 8 right false 4 43 26 47 1 false false false
0 425 9 left false 58 163 106 193 1 true false false
0 425 10 right false 58 163 106 193 1 true false true
0 425 11 right false 3 164 22 194 -1 false false false
0 425 12 left false 26 165 33 195 -1 false false false
0 425 13 right false 26 165 33 195 -1 false false true
0 425 14 right false 26 165 33 195 -1 false false true
0 425 15 left false 10 166 12 196 0 false false false
0 425 16 right false 10 166 107 197 0 true false false
0 425 17 left false 0 0 0 0 0 false false false
0 425 18 right false 4 43 26 47 1 false false false
0 425 19 left false 24 67 83 198 1 true false false
0 425 20 right false 24 67 83 198 1 true false true
0 425 21 left false 23 174 38 207 -1 false false true
0 425 22 right false 20 175 110 208 0 false false false
0 425 23 left false 81 198 129 240 0 false false true
0 425 24 right false 11 15 13 16 0 false false false
0 425 25 left false 3 25 111 209 0 true false false
0 425 26 left false 3 25 111 209 0 true false false
0 425 27 right false 74 176 112 210 0 false true true
0 426 0 left false 23 174 38 207 -1 false false true
0 426 1 left false 23 174 38 207 -1 false false true
0 426 2 right false 20 175 110 208 0 false false false
0 426 3 right false 11 15 13 16 0 false false false
0 426 4 left false 3 25 111 209 0 true false false
0 426 5 right false 74 176 112 210 0 false true true
0 426 6 left false 9 12 11 13 0 false false false
0 427 0 left false 23 174 38 207 -1 false false true
0 427 1 left false 23 174 38 207 -1 false false true
0 427 2 right false 20 175 110 208 0 false false false
0 427 3 right false 11 15 13 16 0 false false false
0 427 4 left false 3 25 111 209 0 true false false
0 427 5 right false 74 176 112 210 0 false true true
0 427 6 left false 9 12 11 13 0 false false false
0 428 1 left false 11 15 13 16 0 false false false
0 428 2 right false 12 18 14 19 0 false false false
0 428 3 left false 24 38 31 42 0 false false false
0 428 4 right true 3 25 22 27 0 false false false
0 428 5 left false 1 1 1 1 0 false false false
0 428 6 right false 2 2 3 3 0 false false true
0 428 7 left false 2 2 3 3 0 false false true
0 429 0 left false 11 15 13 16 0 false false false
0 429 1 left false 11 15 13 16 0 false false false
0 429 2 left false 11 15 13 16 0 false false false
0 429 3 left false 11 15 13 16 0 false false false
0 429 4 left false 11 15 13 16 0 false false false
0 429 5 right false 12 18 14 19 0 false false false
0 429 6 right false 3 25 22 27 0 false false false
0 432 0 left false 4 5 5 6 0 false false false
0 432 1 left false 4 5 5 6 0 false false false
0 432 2 right false 4 5 5 6 0 false false false
0 432 3 left false 11 15 74 126 0 false true false
0 432 4 right false 4 5 29 38 0 true false false
0 432 5 left false 24 38 57 99 0 false true false
0 432 6 right false 1 1 1 1 0 false false false
0 433 0 left false 4 5 5 6 0 false false false
0 433 1 left false 4 5 5 6 0 false false false
0 433 2 right false 4 5 5 6 0 false false false
0 433 3 left false 11 15 74 126 0 false true false
0 433 4 right false 4 5 29 38 0 true false false
0 433 5 left false 24 38 57 99 0 false true false
0 433 6 right false 1 1 1 1 0 false false false
0 530 1 left false 23 174 38 207 -1 false false true
0 530 2 right false 20 175 110 208 0 false false false
0 530 3 right false 11 15 13 16 0 false false false
0 530 4 left false 3 25 111 209 0 true false false
0 530 5 right false 74 176 112 210 0 false true true
0 530 6 left false 9 12 11 13 0 false false false
0 435 0 left false 23 174 38 207 -1 false false true
0 435 1 left false 23 174 38 207 -1 false false true
0 435 2 right false 20 175 110 208 0 false false false
0 435 3 right false 11 15 13 16 0 false false false
0 435 4 left false 3 25 111 209 0 true false false
0 435 5 right false 74 176 112 210 0 false true true
0 435 6 left false 9 12 11 13 0 false false false
0 436 0 left false 23 174 38 207 -1 false false true
0 436 1 left false 23 174 38 207 -1 false false true
0 436 2 right false 20 175 110 208 0 false false false
0 436 3 right false 11 15 13 16 0 false false false
0 436 4 left false 3 25 111 209 0 true false false
0 436 5 right false 74 176 112 210 0 false true true
0 436 6 left false 9 12 11 13 0 false false false
0 437 0 left false 23 174 38 207 -1 false false true
0 437 1 left false 23 174 38 207 -1 false false true
0 437 2 right false 20 175 110 208 0 false false false
0 437 3 right false 11 15 13 16 0 false false false
0 437 4 left false 3 25 111 209 0 true false false
0 437 5 right false 74 176 112 210 0 false true true
0 437 6 left false 9 12 11 13 0 false false false
0 438 0 left false 24 38 31 42 0 false false false
0 438 1 left false 24 38 31 42 0 false false false
0 438 2 right false 18 27 24 106 0 true false false
0 438 3 right false 3 25 22 27 0 false false false
0 439 0 left false 23 66 30 72 1 false false false
0 439 1 left false 23 66 30 72 1 false false false
0 439 2 right false 23 66 30 72 1 false false false
0 439 3 left false 4 43 26 47 1 false false false
0 439 4 right false 4 43 26 47 1 false false true
0 439 5 right false 24 67 42 73 1 false false false
0 439 6 left false 24 38 31 42 0 false false false
0 439 7 right false 18 27 24 106 0 true false false
0 439 8 left false 11 15 13 16 0 false false false
0 439 9 right false 3 25 22 27 0 false false false
0 440 1 left false 1 1 1 1 0 false false false
0 440 2 right false 26 40 33 44 0 false false false
0 440 3 left false 1 1 1 1 0 false false false
0 440 4 right false 1 1 1 1 0 false false true
0 440 5 right false 3 25 22 27 0 false false false
0 440 6 left false 3 25 22 27 0 false false true
0 440 7 left true 3 25 22 27 0 false false false
0 440 8 right false 3 25 22 27 0 false false true
0 440 9 left false 1 1 1 1 0 false false false
0 440 10 right false 1 1 1 1 0 false false false
0 440 11 left true 12 18 14 19 0 false false false
0 440 12 right false 12 18 14 19 0 false false true
0 440 13 right false 1 1 1 1 0 false false false
0 440 14 left false 1 1 1 1 0 false false false
0 531 0 left false 23 174 38 207 -1 false false true
0 531 1 left false 23 174 38 207 -1 false false true
0 531 2 right false 20 175 110 208 0 false false false
0 531 3 right false 11 15 13 16 0 false false false
0 446 1 left false 23 49 38 53 0 false false true
0 446 2 right false 23 49 38 53 0 false false true
0 446 3 left false 4 43 26 47 1 false false false
0 446 4 right false 24 38 60 102 0 true false false
0 446 5 left false 24 38 31 42 0 false false true
0 446 6 right false 10 116 12 134 -1 false false false
0 446 7 left false 12 18 14 19 0 false false false
0 446 8 right false 54 112 75 130 0 false false false
0 446 9 left false 54 112 75 130 0 false false true
0 446 10 left false 82 199 130 241 0 false false false
0 446 11 right false 24 38 31 42 0 false false true
0 446 12 right true 4 41 5 45 -1 false false false
0 446 13 left true 12 200 118 242 -1 true false false
0 446 14 right true 26 40 33 44 0 false false false
0 446 15 left true 3 25 22 27 0 false false false
0 446 16 right true 3 25 22 27 0 false false false
0 446 17 left false 26 201 33 243 -1 false false false
0 446 18 right false 17 23 71 116 0 true false false
0 446 19 left false 17 23 19 24 0 false false true
0 531 4 left false 3 25 111 209 0 true false false
0 531 5 right false 74 176 112 210 0 false true true
0 531 6 left false 9 12 11 13 0 false false false
0 448 4 left false 24 38 31 42 0 false false true
0 448 5 right false 10 116 12 134 -1 false false false
0 448 6 left false 12 18 14 19 0 false false false
0 448 7 right false 54 112 75 130 0 false false false
0 448 8 left false 54 112 75 130 0 false false true
0 448 9 left false 82 199 130 241 0 false false false
0 448 12 left false 12 200 118 242 -1 true false false
0 448 1 left false 23 49 38 53 0 false false true
0 448 0 left false 23 49 38 53 0 false false true
0 448 11 right false 24 38 31 42 0 false false true
0 448 10 right false 4 41 5 45 -1 false false false
0 448 18 right false 17 23 71 116 0 true false false
0 448 3 right false 24 38 60 102 0 true false false
0 448 2 right false 23 49 38 53 0 false false true
0 448 15 right false 26 40 33 44 0 false false false
0 448 14 left false 3 25 22 27 0 false false false
0 448 13 right false 26 40 33 44 0 false false false
0 448 17 right false 3 25 22 27 0 false false false
0 448 16 left false 26 201 33 243 -1 false false false
0 452 1 right false 3 25 22 27 0 false false false
0 452 2 right false 11 15 13 16 0 false false false
0 452 3 left false 3 25 22 27 0 false false false
0 452 4 left false 11 15 13 16 0 false false true
0 452 5 right true 11 15 13 16 0 false false false
0 452 6 left true 11 15 13 16 0 false false true
0 452 7 left false 1 1 1 1 0 false false false
0 453 0 right false 3 25 22 27 0 false false false
0 453 1 right false 3 25 22 27 0 false false false
0 453 2 right false 11 15 13 16 0 false false false
0 453 3 left false 11 15 13 16 0 false false true
0 453 4 right false 11 15 13 16 0 false false false
0 453 5 left false 11 15 13 16 0 false false true
0 453 6 left false 1 1 1 1 0 false false false
0 458 1 right false 3 25 22 27 0 false false false
0 458 2 left false 12 18 14 19 0 false false false
0 458 3 right false 11 202 35 244 1 false false false
0 458 4 left false 26 40 33 44 0 false false false
0 458 5 left false 11 202 35 244 1 false false true
0 458 6 right true 24 38 31 42 0 false false false
0 458 7 left true 24 38 31 42 0 false false true
0 458 8 left false 9 12 11 13 0 false false false
0 460 0 right false 3 25 22 27 0 false false false
0 460 1 right false 3 25 22 27 0 false false false
0 460 2 left false 12 18 14 19 0 false false false
0 460 3 left false 26 40 33 44 0 false false false
0 460 4 left false 11 202 35 244 1 false false true
0 460 5 right false 24 38 31 42 0 false false false
0 460 6 left false 24 38 31 42 0 false false true
0 460 7 left false 9 12 11 13 0 false false false
0 461 0 left false 12 18 14 19 0 false false false
0 461 1 right false 11 202 35 244 1 false false false
0 461 2 left false 26 40 33 44 0 false false false
0 461 3 left false 11 202 35 244 1 false false true
0 461 4 right false 24 38 31 42 0 false false false
0 461 5 left false 24 38 31 42 0 false false true
0 461 6 left false 9 12 11 13 0 false false false
0 461 7 left false 9 12 11 13 0 false false false
0 462 0 left false 12 18 14 19 0 false false false
0 462 1 right false 11 202 35 244 1 false false false
0 462 2 left false 26 40 33 44 0 false false false
0 462 3 left false 11 202 35 244 1 false false true
0 462 4 right false 24 38 31 42 0 false false false
0 462 5 left false 24 38 31 42 0 false false true
0 462 6 left false 9 12 11 13 0 false false false
0 462 7 left false 9 12 11 13 0 false false false
0 464 1 left false 1 108 1 124 -1 false false false
0 464 2 right false 11 15 79 143 0 true false false
0 464 3 left false 1 1 1 1 0 false false false
0 464 4 right true 24 61 31 67 -1 false false false
0 464 5 left true 24 38 31 42 0 false false true
0 464 6 right true 3 25 22 27 0 false false false
0 465 0 left false 1 108 1 124 -1 false false false
0 465 1 left false 1 108 1 124 -1 false false false
0 465 2 right false 11 15 79 143 0 true false false
0 465 3 right false 24 61 31 67 -1 false false false
0 465 4 left false 24 38 31 42 0 false false true
0 465 5 right false 3 25 22 27 0 false false false
0 466 0 left false 1 1 1 1 0 false false false
0 466 1 right false 24 61 31 67 -1 false false false
0 466 2 left false 24 38 31 42 0 false false true
0 466 3 right false 3 25 22 27 0 false false false
0 466 4 right false 3 25 22 27 0 false false false
0 467 1 right false 11 15 79 143 0 true false false
0 467 2 left false 1 1 1 1 0 false false false
0 467 3 right false 24 61 31 67 -1 false false false
0 467 4 left false 24 38 31 42 0 false false true
0 467 5 right false 3 25 22 27 0 false false false
0 473 1 left false 37 203 52 245 -1 false false false
0 473 2 right false 37 203 52 245 -1 false false true
0 473 3 left false 37 203 52 245 -1 false false false
0 473 4 right false 12 18 14 19 0 false false false
0 473 5 left false 37 105 52 121 0 false false false
0 473 6 right false 1 1 1 1 0 false false false
0 473 7 left false 37 105 52 121 0 false false false
0 473 8 right false 37 105 52 121 0 false false false
0 473 9 left false 24 57 42 63 1 false false false
0 473 10 right false 24 57 42 63 1 false false true
0 473 11 left false 3 25 22 27 0 false false false
0 473 12 right false 3 25 22 27 0 false false true
0 473 13 left true 4 41 5 45 -1 false false false
0 473 14 left true 41 204 59 246 -1 false false false
0 473 15 right true 24 38 31 42 0 false false false
0 473 16 left false 33 62 44 68 0 false false false
0 473 17 right false 17 23 19 24 0 false false false
0 474 0 left false 37 203 52 245 -1 false false false
0 474 1 left false 37 203 52 245 -1 false false false
0 474 2 left false 37 203 52 245 -1 false false false
0 474 3 left false 37 203 52 245 -1 false false false
0 474 4 left false 37 203 52 245 -1 false false false
0 474 5 right false 37 203 52 245 -1 false false true
0 474 6 right false 12 18 14 19 0 false false false
0 474 7 left false 37 105 52 121 0 false false false
0 474 8 right false 1 1 1 1 0 false false false
0 474 9 left false 37 105 52 121 0 false false false
0 474 10 right false 37 105 52 121 0 false false false
0 474 11 left false 24 57 42 63 1 false false false
0 474 12 left false 24 57 42 63 1 false false false
0 474 13 right false 24 57 42 63 1 false false true
0 474 14 right false 3 25 22 27 0 false false true
0 474 15 left false 4 41 5 45 -1 false false false
0 474 16 left false 41 204 59 246 -1 false false false
0 475 0 left false 37 203 52 245 -1 false false false
0 475 1 left false 37 203 52 245 -1 false false false
0 475 2 left false 37 203 52 245 -1 false false false
0 475 3 left false 37 203 52 245 -1 false false false
0 475 4 left false 37 203 52 245 -1 false false false
0 475 5 left false 37 203 52 245 -1 false false false
0 475 6 right false 12 18 14 19 0 false false false
0 475 7 left false 37 105 52 121 0 false false false
0 475 8 right false 1 1 1 1 0 false false false
0 475 9 left false 37 105 52 121 0 false false false
0 475 10 right false 37 105 52 121 0 false false false
0 475 11 left false 24 57 42 63 1 false false false
0 475 12 right false 24 57 42 63 1 false false true
0 475 13 left false 3 25 22 27 0 false false false
0 475 14 right false 3 25 22 27 0 false false true
0 475 15 left false 4 41 5 45 -1 false false false
0 475 16 left false 41 204 59 246 -1 false false false
0 476 0 left false 23 49 38 53 0 false false true
0 476 1 left false 23 49 38 53 0 false false true
0 476 2 right false 23 49 38 53 0 false false true
0 476 3 right false 0 0 0 0 0 false false false
0 476 4 left false 1 1 1 1 0 false false false
0 476 5 right false 1 1 1 1 0 false false true
0 476 6 right false 1 94 1 108 -1 false false false
0 476 7 left false 1 94 21 109 -1 true false false
0 476 8 right false 47 95 65 110 -1 false false false
0 477 0 left false 23 49 38 53 0 false false true
0 477 1 left false 23 49 38 53 0 false false true
0 477 2 right false 23 49 38 53 0 false false true
0 477 3 right false 0 0 0 0 0 false false false
0 477 4 left false 1 1 1 1 0 false false false
0 477 5 right false 1 1 1 1 0 false false true
0 477 6 right false 1 94 1 108 -1 false false false
0 477 7 left false 1 94 21 109 -1 true false false
0 477 8 right false 47 95 65 110 -1 false false false
0 478 0 left false 23 49 38 53 0 false false true
0 478 1 left false 23 49 38 53 0 false false true
0 478 2 right false 23 49 38 53 0 false false true
0 478 3 right false 0 0 0 0 0 false false false
0 478 4 left false 1 1 1 1 0 false false false
0 478 5 right false 1 1 1 1 0 false false true
0 478 6 right false 1 94 1 108 -1 false false false
0 478 7 left false 1 94 21 109 -1 true false false
0 478 8 right false 47 95 65 110 -1 false false false
0 479 0 left false 23 49 38 53 0 false false true
0 479 1 left false 23 49 38 53 0 false false true
0 479 2 right false 23 49 38 53 0 false false true
0 479 3 right false 0 0 0 0 0 false false false
0 479 4 left false 1 1 1 1 0 false false false
0 479 5 right false 1 1 1 1 0 false false true
0 479 6 right false 1 94 1 108 -1 false false false
0 479 7 left false 1 94 21 109 -1 true false false
0 479 8 right false 47 95 65 110 -1 false false false
